2022-10-29 03:28:19.881960	https://www.encodeproject.org/report/?type=File&assay_title=eCLIP&assembly=GRCh38&status=released&file_format=bigBed&file_type=bigBed+narrowPeak&limit=all
ID	Title	Accession	Dataset	Genome assembly	Technical replicates	Biological replicates	File Format	File type	File format type	File size	Assay term name	Biosample name	Organ	Simple biosample summary	Batch	Target label	Download URL	Derived from	Genome annotation	Library	Paired end identifier	Paired with	Preferred Default	Run type	Read length	Mapped read length (nt)	Cropped read length (nt)	Cropped read length tolerance (nt)	Mapped run type for bam files	Read length units	Output category	Output type	Index of	QC Metric	Lab	Project	Analysis step run	Date created	Analysis step version	Restricted file	Submitter comment	Status	Annotation type	Annotation subtype	Biochemical activity	Encyclopedia version
/files/ENCFF347YVH/	ENCFF347YVH	ENCFF347YVH	/experiments/ENCSR756CKJ/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	6246968	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS175JIH/	RBFOX2	/files/ENCFF347YVH/@@download/ENCFF347YVH.bigBed	/files/ENCFF910WLP/		ENCLB800QNO			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:29:10.262894+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF197PZA/	ENCFF197PZA	ENCFF197PZA	/experiments/ENCSR975KIR/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	2674819	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS476AUA/	IGF2BP1	/files/ENCFF197PZA/@@download/ENCFF197PZA.bigBed	/files/ENCFF853FGC/		ENCLB089DKQ			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-02T23:56:28.011191+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF528TDT/	ENCFF528TDT	ENCFF528TDT	/experiments/ENCSR196INN/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	3004755	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS318IMK/	RBM15	/files/ENCFF528TDT/@@download/ENCFF528TDT.bigBed	/files/ENCFF529RBH/		ENCLB327TOV											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:19:50.578413+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF533TMN/	ENCFF533TMN	ENCFF533TMN	/experiments/ENCSR999WKT/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	2365207	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS175JIH/	DDX24	/files/ENCFF533TMN/@@download/ENCFF533TMN.bigBed	/files/ENCFF701ZYH/		ENCLB120SIT											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:19:25.787261+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF280KMG/	ENCFF280KMG	ENCFF280KMG	/experiments/ENCSR887FHF/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	2101708	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS517UIR/	FASTKD2	/files/ENCFF280KMG/@@download/ENCFF280KMG.bigBed	/files/ENCFF718VRE/		ENCLB050DGH			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:17:38.721212+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF478SRR/	ENCFF478SRR	ENCFF478SRR	/experiments/ENCSR919HSE/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	5953124	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS548DJV/	CSTF2T	/files/ENCFF478SRR/@@download/ENCFF478SRR.bigBed	/files/ENCFF019IEW/		ENCLB109CUT			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:01:15.492561+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF821OQU/	ENCFF821OQU	ENCFF821OQU	/experiments/ENCSR576SHT/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1352248	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS365DFQ/	DDX42	/files/ENCFF821OQU/@@download/ENCFF821OQU.bigBed	/files/ENCFF028IXB/		ENCLB458RDI											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-02T23:56:03.843428+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF887CFI/	ENCFF887CFI	ENCFF887CFI	/experiments/ENCSR828ZID/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	3686769	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS864WAF/	HNRNPK	/files/ENCFF887CFI/@@download/ENCFF887CFI.bigBed	/files/ENCFF754XAQ/		ENCLB335FPG			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-02T23:54:49.896400+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF112LSG/	ENCFF112LSG	ENCFF112LSG	/experiments/ENCSR657TZB/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	2125696	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS629DNR/	XRN2	/files/ENCFF112LSG/@@download/ENCFF112LSG.bigBed	/files/ENCFF276EIU/		ENCLB763BPI											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-02T23:57:17.172385+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF319QWS/	ENCFF319QWS	ENCFF319QWS	/experiments/ENCSR279UJF/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1872379	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS861HMN/	SF3B4	/files/ENCFF319QWS/@@download/ENCFF319QWS.bigBed	/files/ENCFF744CKU/		ENCLB509GIL											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-02T23:54:26.093670+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF596YNB/	ENCFF596YNB	ENCFF596YNB	/experiments/ENCSR061EVO/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	2253289	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS861HMN/	SND1	/files/ENCFF596YNB/@@download/ENCFF596YNB.bigBed	/files/ENCFF471JAQ/		ENCLB201FCW											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:02:41.510839+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF344JSD/	ENCFF344JSD	ENCFF344JSD	/experiments/ENCSR550DVK/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	9033629	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS471DUZ/	HNRNPC	/files/ENCFF344JSD/@@download/ENCFF344JSD.bigBed	/files/ENCFF230QOU/		ENCLB392RHM											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-02T23:54:04.009642+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF031JPO/	ENCFF031JPO	ENCFF031JPO	/experiments/ENCSR057DWB/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	6874089	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS549CIX/	TIA1	/files/ENCFF031JPO/@@download/ENCFF031JPO.bigBed	/files/ENCFF348TPU/		ENCLB868TFN											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:14:46.696540+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF565FNW/	ENCFF565FNW	ENCFF565FNW	/experiments/ENCSR930BZL/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	2434733	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS831COV/	DDX3X	/files/ENCFF565FNW/@@download/ENCFF565FNW.bigBed	/files/ENCFF901BYH/		ENCLB780MPM			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:14:02.206851+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF175IFY/	ENCFF175IFY	ENCFF175IFY	/experiments/ENCSR663NRA/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	1574522	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS505ILK/	ZRANB2	/files/ENCFF175IFY/@@download/ENCFF175IFY.bigBed	/files/ENCFF263QPA/		ENCLB680ZSR											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:25:50.532499+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF844FIQ/	ENCFF844FIQ	ENCFF844FIQ	/experiments/ENCSR194HZU/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	1316732	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS881CIF/	NOLC1	/files/ENCFF844FIQ/@@download/ENCFF844FIQ.bigBed	/files/ENCFF560WXZ/		ENCLB081AAY											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:26:30.522529+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF209YSK/	ENCFF209YSK	ENCFF209YSK	/experiments/ENCSR018RVZ/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	4200200	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS308ZPA/	NCBP2	/files/ENCFF209YSK/@@download/ENCFF209YSK.bigBed	/files/ENCFF355UYF/		ENCLB278TOU			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:18:43.412303+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF029CXE/	ENCFF029CXE	ENCFF029CXE	/experiments/ENCSR580MFX/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	1437307	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS074YUC/	SUPV3L1	/files/ENCFF029CXE/@@download/ENCFF029CXE.bigBed	/files/ENCFF579FWN/		ENCLB697VFO			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:32:09.709855+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF064EVY/	ENCFF064EVY	ENCFF064EVY	/experiments/ENCSR907GUB/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	6147527	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS074YUC/	ZC3H11A	/files/ENCFF064EVY/@@download/ENCFF064EVY.bigBed	/files/ENCFF616NRU/		ENCLB239DMS											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:31:32.851442+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF767VHD/	ENCFF767VHD	ENCFF767VHD	/experiments/ENCSR805SRN/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	4312141	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS881CIF/	LARP4	/files/ENCFF767VHD/@@download/ENCFF767VHD.bigBed	/files/ENCFF540HIX/		ENCLB792DST			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:26:49.123911+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF691NBP/	ENCFF691NBP	ENCFF691NBP	/experiments/ENCSR529FKI/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	6287158	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS505ILK/	YBX3	/files/ENCFF691NBP/@@download/ENCFF691NBP.bigBed	/files/ENCFF644FFX/		ENCLB422FBK											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:26:10.465624+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF225KVF/	ENCFF225KVF	ENCFF225KVF	/experiments/ENCSR214BZA/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	2755822	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS492SDY/	DDX59	/files/ENCFF225KVF/@@download/ENCFF225KVF.bigBed	/files/ENCFF213PRP/		ENCLB584YTW											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:27:16.969320+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF429HUD/	ENCFF429HUD	ENCFF429HUD	/experiments/ENCSR987FTF/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	3424917	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS537ADD/	RBFOX2	/files/ENCFF429HUD/@@download/ENCFF429HUD.bigBed	/files/ENCFF082QGS/		ENCLB696TLV			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-02T23:54:24.516370+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF025IFV/	ENCFF025IFV	ENCFF025IFV	/experiments/ENCSR887FHF/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1169615	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS318IMK/	FASTKD2	/files/ENCFF025IFV/@@download/ENCFF025IFV.bigBed	/files/ENCFF267DFP/		ENCLB491IVH											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:17:31.651159+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF707MUI/	ENCFF707MUI	ENCFF707MUI	/experiments/ENCSR267OLV/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	2683897	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS517UIR/	SF3B4	/files/ENCFF707MUI/@@download/ENCFF707MUI.bigBed	/files/ENCFF788PZS/		ENCLB199EGB			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:19:11.531378+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF606WPI/	ENCFF606WPI	ENCFF606WPI	/experiments/ENCSR589YHM/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	3861009	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS318IMK/	HLTF	/files/ENCFF606WPI/@@download/ENCFF606WPI.bigBed	/files/ENCFF114YWP/		ENCLB416FXC			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:20:15.423088+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF429WEY/	ENCFF429WEY	ENCFF429WEY	/experiments/ENCSR893NWB/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	6095874	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS492SDY/	GRWD1	/files/ENCFF429WEY/@@download/ENCFF429WEY.bigBed	/files/ENCFF971KUU/		ENCLB682ODL											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:29:35.567870+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF991SQO/	ENCFF991SQO	ENCFF991SQO	/experiments/ENCSR534YOI/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	4442145	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS569AYK/	PRPF8	/files/ENCFF991SQO/@@download/ENCFF991SQO.bigBed	/files/ENCFF996MYF/		ENCLB195SRU			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:04:22.932730+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF297FNV/	ENCFF297FNV	ENCFF297FNV	/experiments/ENCSR194HZU/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	927207	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS308ZPA/	NOLC1	/files/ENCFF297FNV/@@download/ENCFF297FNV.bigBed	/files/ENCFF645PLG/		ENCLB788KXR			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:26:25.944788+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF507TSG/	ENCFF507TSG	ENCFF507TSG	/experiments/ENCSR301TFY/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	1795635	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS881CIF/	DKC1	/files/ENCFF507TSG/@@download/ENCFF507TSG.bigBed	/files/ENCFF841ZPX/		ENCLB380NKX			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:25:21.272542+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF147YBT/	ENCFF147YBT	ENCFF147YBT	/experiments/ENCSR845VGB/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	1784864	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS492SDY/	DDX55	/files/ENCFF147YBT/@@download/ENCFF147YBT.bigBed	/files/ENCFF452KYY/		ENCLB322HTR			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:26:54.111965+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF249OVY/	ENCFF249OVY	ENCFF249OVY	/experiments/ENCSR438GZQ/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	8319864	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS318IMK/	KHSRP	/files/ENCFF249OVY/@@download/ENCFF249OVY.bigBed	/files/ENCFF127WMZ/		ENCLB149CTU											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:16:09.770392+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF021JPD/	ENCFF021JPD	ENCFF021JPD	/experiments/ENCSR240MVJ/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	5512021	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS449LCQ/	HNRNPU	/files/ENCFF021JPD/@@download/ENCFF021JPD.bigBed	/files/ENCFF382XRS/		ENCLB025MOT			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:06:51.699769+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF694JOA/	ENCFF694JOA	ENCFF694JOA	/experiments/ENCSR301UQM/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	1255348	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS931MQO/	GNL3	/files/ENCFF694JOA/@@download/ENCFF694JOA.bigBed	/files/ENCFF331KTS/		ENCLB556NWJ			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:15:06.648378+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF308PTN/	ENCFF308PTN	ENCFF308PTN	/experiments/ENCSR001VAC/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	2776671	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS318IMK/	NOLC1	/files/ENCFF308PTN/@@download/ENCFF308PTN.bigBed	/files/ENCFF193VAQ/		ENCLB917HUC			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:20:00.638833+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF446YMK/	ENCFF446YMK	ENCFF446YMK	/experiments/ENCSR121NVA/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	4131785	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS859FFE/	PRPF8	/files/ENCFF446YMK/@@download/ENCFF446YMK.bigBed	/files/ENCFF098XUM/		ENCLB655RZE			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:00:29.631462+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF819APR/	ENCFF819APR	ENCFF819APR	/experiments/ENCSR580MFX/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1914665	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS621TAB/	SUPV3L1	/files/ENCFF819APR/@@download/ENCFF819APR.bigBed	/files/ENCFF186QJV/		ENCLB750SUK											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:32:01.690280+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF388PCV/	ENCFF388PCV	ENCFF388PCV	/experiments/ENCSR628IDK/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	6814069	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS931MQO/	KHDRBS1	/files/ENCFF388PCV/@@download/ENCFF388PCV.bigBed	/files/ENCFF214SWT/		ENCLB345CIF			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:14:44.783147+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF707GVV/	ENCFF707GVV	ENCFF707GVV	/experiments/ENCSR485QCG/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	2153339	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS847PBZ/	BCCIP	/files/ENCFF707GVV/@@download/ENCFF707GVV.bigBed	/files/ENCFF296TYQ/		ENCLB896QXF			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-02T23:54:49.118368+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF856BKY/	ENCFF856BKY	ENCFF856BKY	/experiments/ENCSR862QCH/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	2118457	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS652YOG/	U2AF1	/files/ENCFF856BKY/@@download/ENCFF856BKY.bigBed	/files/ENCFF362XUO/		ENCLB152DBJ			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-02T23:56:52.114189+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF295POA/	ENCFF295POA	ENCFF295POA	/experiments/ENCSR412NOW/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	3037360	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS270GGH/	HNRNPM	/files/ENCFF295POA/@@download/ENCFF295POA.bigBed	/files/ENCFF005PKK/		ENCLB287JOM											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-02T23:57:26.083202+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF690NJZ/	ENCFF690NJZ	ENCFF690NJZ	/experiments/ENCSR774RFN/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	2459837	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS831COV/	FXR1	/files/ENCFF690NJZ/@@download/ENCFF690NJZ.bigBed	/files/ENCFF352KYI/		ENCLB864ZXF											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:03:31.200284+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
